title,link,summary,published
Belrise Industries to acquire UK-based Chester Hall Precision Engineering,https://manufacturing.economictimes.indiatimes.com/news/aerospace-defence/belrise-industries-to-acquire-uk-based-chester-hall-precision-engineering/129669498,"Published On Mar 19, 2026 at 08:29 AM ISTBelrise Industries acquisition, Chester Hall Precision Engineering, aerospace manufacturing, defense engineering, precision...","Thu, 19 Mar 2026 03:15:48 GMT"
...of Paramount Skydances CNN Acquisition | Full Analysis...,https://appelloperlaquila.org/article/maga-takeover-of-media-democrats-warn-of-paramount-skydance-s-cnn-acquisition-full-analysis,"What makes this particularly fascinating is the potential impact on CNN, a network often at odds with Trump and his allies. Defense Secretary Pete Hegseth's public support for Ellison's acquisition of CNN is telling. It implies a desire to shape...","Thu, 19 Mar 2026 01:53:41 GMT"
Jane Fonda slams Paramount-Warner Bros. merger as she says she 'slept with the guy' who created CNN,https://www.newsbreak.com/the-mirror-us-1900780/4543340536284-jane-fonda-slams-paramount-warner-bros-merger-as-she-says-she-slept-with-the-guy-who-created-cnn,"Jane was referring to a March 13 press briefing at the Pentagon where Secretary of War (formerly Secretary of Defense) Pete Hegseth expressed support for Paramount Skydance buying CNN's parent company Warner Bros. He said, ""the sooner David...","Mon, 16 Mar 2026 22:18:54 GMT"
Indra: SEPI Raises Conflict of Interest Concerns Over Escribano Acquisition & President's Future,https://www.archysport.com/2026/03/indra-sepi-raises-conflict-of-interest-concerns-over-escribano-acquisition-presidents-future/,"Barcelona A potential deal involving Spanish defense technology firm Indra and Escribano Mechanical & Engineering (EM&E) is ... into a significant player in the Spanish defense industry, manufacturing remote controlled weapon stations, electro-optics...","Wed, 18 Mar 2026 23:13:11 GMT"
Nippon Permanently Ducks Consumers' US Steel Merger Suit,https://www.law360.co.uk/environmental/articles/2454286/nippon-permanently-ducks-consumers-us-steel-merger-suit,Experience Law360 today with a free 7-day trial.OrderAerospace & Defense California Competition Compliance...,"Wed, 18 Mar 2026 22:20:23 GMT"
Lee Spring expands with Thomas Spring acquisition,https://www.medicaldesignandoutsourcing.com/lee-spring-expands-thomas-spring-acquisition/,"For more than a century, Lee Spring has been a key player in the spring manufacturing sector. It serves diverse industries including aerospace, defense, medical and industrial manufacturing. The company says it combines deep technical expertise...","Wed, 18 Mar 2026 20:00:49 GMT"
Fposgu With The Impact Of Recently Announced Domestic Merger Renewals,http://www.classifiedsforfree.com/d/10448750,...he became involved with Wounded Warriors and began to work for the Department of DefenseContact Email: cuzab7s2a@gmail.comManufacturer: WillieNatPosted in...,"Wed, 18 Mar 2026 15:07:19 GMT"
Space Force Formalizes Cislunar Strategy Amid Acquisition Restructuring SatNews,https://satnews.com/2026/03/18/space-force-formalizes-cislunar-strategy-amid-acquisition-restructuring/,"...Integration, confirmed at the McAleese Defense Programs Conference that the service is actively integrating the region ... Superiority, which mandated the Department of Defense to establish capabilities for detecting and countering threats within...","Wed, 18 Mar 2026 20:53:29 GMT"
Canaccord reiterates AeroVironment stock rating after acquisition,https://www.investing.com/news/analyst-ratings/canaccord-reiterates-aerovironment-stock-rating-after-acquisition-93CH-4569314,"The company currently trades at an EV/EBITDA multiple of 73.69x, reflecting investor optimism about its defense technology portfolio. ESAero manufactures unmanned aircraft systems and advanced air mobility platforms such as the Lumberjack...","Wed, 18 Mar 2026 20:36:58 GMT"
Ondas (ONDS) Completes Rotron Aerospace Acquisition to Expand Long-Range Defense Portfolio,https://www.insidermonkey.com/blog/ondas-onds-completes-rotron-aerospace-acquisition-to-expand-long-range-defense-portfolio-1719974/,"...next-generation autonomous platforms used for defense, security, and critical infrastructure missions.The addition of ... fast-track its participation in major defense programs and support allied localization initiatives. The integration of...","Wed, 18 Mar 2026 20:26:24 GMT"
Space Force drives additional acquisition reforms with new portfolios,https://defensescoop.com/2026/03/18/space-force-new-pae-portfolio-acquisition-executives/,"...technologies. Prior to joining DefenseScoop, she covered national security and the defense industry for National Defense Magazine. She received a BA in Russian language and literature from the University of Michigan and a MA in journalism from the...","Wed, 18 Mar 2026 20:13:58 GMT"
Weil Advises ETNA Capital on Majority Acquisition of Brolis Defence Group,https://www.weil.com/articles/weil-advises-etna-capital-on-majority-acquisition-of-brolis-defence-group,"...Danish private equity firm focused on defense, cybersecurity and critical infrastructure protection, on its agreement to... The acquisition represents the largest private equity investment in the defense sector in the Baltic States to date and...","Wed, 18 Mar 2026 19:28:36 GMT"
Heat Treater Acquisition Strengthens Manufacturing Capabilities,https://www.heattreattoday.com/heat-treater-acquisition-enhances-integrated-manufacturing-capabilities/,"strengthening vertical integrated capabilities that support aerospace, defense, and other high-spec industries. The ... services, for clients in the aerospace, defense, space, and nuclear power sectors. These processes support the performance...","Wed, 18 Mar 2026 19:00:00 GMT"
"...Defense, Inc. Positioned as Primary Subcontractor on Obera Portfolio Following Asset Acquisition...",https://www.internationalnewsledger.com/article/900221614-napc-defense-inc-positioned-as-primary-subcontractor-on-obera-portfolio-following-asset-acquisition-by-native-american-pride-constructors-llc,"...NEWSWIRE) -- NAPC Defense, Inc. (OTCID: BLIS) (NAPC Defense or the Company), a U.S. licensed defense manufacturer with ... Directors of NAPC Defense, ensuring tight strategic alignment and direct benefit to NAPC Defense shareholders.Under the...","Wed, 18 Mar 2026 18:18:13 GMT"
...Expands Platform with Junko Solar Acquisition The Dam...,https://lifestyle.thedam.fm/story/119930/visionwave-conducts-technology-presentations-to-government-officials-in-latin-america-regarding-homeland-security-drone-applications-solardrone-expands-platform-with-junko-solar-acquisition/,"...for defense, homeland security, and commercial infrastructure applications. VisionWaves mission is to connect defense ... additional capital; competition in the defense and infrastructure markets; and general economic conditions. For a discussion...","Wed, 18 Mar 2026 12:13:50 GMT"
"...Musk's Empire Expands: SpaceX-xAI Merger, Tesla AI Advances and Ongoing Legal Battles Dominate...",https://qoshe.com/international-business-times/daniel-lee/elon-musk-s-empire-expands-spacex-xai-merger-tesla-ai-advances-and-ongoing-legal-battles-dominate-/188181084,"International developments add layers to Musk's profile. SpaceX restricted Russian military access to Starlink terminals in Ukraine, earning praise from Kyiv for curbing unauthorized drone usage linked to attacks. Musk confirmed successful blocks...","Wed, 18 Mar 2026 05:00:00 GMT"
US Space Force expands acquisition overhaul with second tranche of senior executives,https://www.spaceconnectonline.com.au/industry/7005-us-space-force-expands-acquisition-overhaul-with-second-tranche-of-senior-executives,...driven by the United States Department of Defense to accelerate capability delivery.The newly designated portfolios cover... SATCOM and PNT will deliver resilient military and commercial communications alongside integrated navigation and timing...,"Tue, 17 Mar 2026 13:30:00 GMT"
Report: Chevron in talks to acquire 30% stake in Brazil's Ipiranga,https://www.fuelsandlubes.com/report-chevron-in-talks-to-acquire-30-stake-in-brazils-ipiranga/,"...are now in the governance discussion phase. It remains unclear whether ongoing military tensions in the Persian Gulf could affect the transactions timeline or terms. As is typical in merger and acquisition negotiations of this nature, there are...","Wed, 18 Mar 2026 17:09:35 GMT"
Acquisition machance promo code On the web Collection Soy Startup Latam,https://www.soystartuplatam.com/acquisition-machance-promo-code-on-the-web-collection/,"DR-HOS medical products is pain relief scientific devices which can be Food and drug administration-cleaned and you may passed by Health Canada, ensuring its defense to be used. The newest Expert model brings a cutting-edge and versatile soreness...","Wed, 18 Mar 2026 15:20:03 GMT"
BlackArch Partners Facilitates the Acquisition of NorcaTec by Aeromed Group,https://third-news.com/article/df233d3c-22dc-11f1-90be-9ca3ba0a67df,...and defense sectors. Their commitment to quality and reliability positions them as a crucial partner for defense forces ... their expertise in the rapidly evolving defense supply chain...,"Wed, 18 Mar 2026 15:12:25 GMT"
Boiling Point Profits: How the 'Run It Hot' Economy is Igniting a New Era for Merger Arbitrage,https://wqow.marketminute.com/article/marketminute-2026-3-18-boiling-point-profits-how-the-run-it-hot-economy-is-igniting-a-new-era-for-merger-arbitrage,"...1990speriods where the U.S. attempted to leverage high growth to manage social or military expenditures. However, the 2026 version is unique because of the AI productivity ""wild card."" Policymakers are betting that the efficiency gains from large...","Wed, 18 Mar 2026 14:23:20 GMT"
...Expands Platform with Junko Solar Acquisition | Global Tech...,https://globaltechtimes.com/article/900221618-visionwave-conducts-technology-presentations-to-government-officials-in-latin-america-regarding-homeland-security-drone-applications-solardrone,"...for defense, homeland security, and commercial infrastructure applications. VisionWaves mission is to connect defense ... additional capital; competition in the defense and infrastructure markets; and general economic conditions. For a discussion...","Wed, 18 Mar 2026 14:14:26 GMT"
...Expands Platform with Junko Solar Acquisition | One World Daily...,https://www.oneworlddailybrief.com/article/900221618-visionwave-conducts-technology-presentations-to-government-officials-in-latin-america-regarding-homeland-security-drone-applications-solardrone,"...for defense, homeland security, and commercial infrastructure applications. VisionWaves mission is to connect defense ... additional capital; competition in the defense and infrastructure markets; and general economic conditions. For a discussion...","Wed, 18 Mar 2026 13:58:15 GMT"
Ondas Inc. files prospectus supplement for resale of shares tied to Bird Aerosystems acquisition,https://uk.investing.com/news/sec-filings/ondas-inc-files-prospectus-supplement-for-resale-of-shares-tied-to-bird-aerosystems-acquisition-93CH-4565875,"...Earth Moving Ltd., securing a $140 million military contract to supply heavy-tracked engineering vehicles. This contract... Additionally, Ondas has completed the full acquisition of 4M Defense Ltd. by acquiring the remaining 30% of its parent...","Wed, 18 Mar 2026 13:24:08 GMT"
