title,link,summary,published
Deal Secured for Satellite Assembly in Japan with Iceye's Acquisition of Satellites,https://dubaiforum.me/deal-secured-for-satellite-assembly-in-japan-with-iceyes-acquisition-of-satellites/,"...New Era in Earth ObservationIn a significant development for the aerospace and defense sector, Japanese conglomerate IHI Corporation has formalized a procurement agreement with ICEYE, a prominent innovator in the field of synthetic aperture radar...","Fri, 17 Oct 2025 01:05:28 GMT"
"SPAC SC II Acquisition files for a $150 million IPO, targeting growing industries",https://www.renaissancecapital.com/IPO-Center/News/114294/SPAC-SC-II-Acquisition-files-for-a-$150-million-IPO-targeting-growing-indus,"...withing growing sectors or cyclical opportunities.Management's previous SPAC Kochav Defense Acquisition ( KCHVU; +4% from $10 offer price) raised $220 million in May 2025, and is currently searching for a target.The New York, NY-based company...","Thu, 16 Oct 2025 19:17:08 GMT"
ZenaTech Expands DaaS Business with New Florida Acquisition,https://csengineermag.com/zenatech-strengthens-drone-as-a-service-daas-business-for-government-and-aviation-markets-by-signing-an-offer-to-acquire-a-second-jacksonville-fla-land-survey-firm/,"...implemented in these plus agriculture, defense, and logistics sectors, ZenaTechs portfolio of solutions helps drive ... inspection, tracking, process automation, and defense applications. Currently, the ZenaDrone 1000 drone is used for crop...","Thu, 16 Oct 2025 17:00:00 GMT"
"...Agreement to Acquire Smiths Interconnect, Enhancing its Position in Aerospace and Defense Health...",https://healthtechnologynet.com/2025/10/16/molex-announces-agreement-to-acquire-smiths-interconnect-enhancing-its-position-in-aerospace-and-defense/,"...mission-critical components to the $5B aerospace and defense sector, as well as semiconductor test, industrial and medical ... reinforce our commitment to the aerospace and defense market with the acquisition of Smiths Interconnect, said Joe...","Thu, 16 Oct 2025 16:34:18 GMT"
SC II Acquisition S1 IPO registration | SCII 16 Oct 25,https://capedge.com/filing/2076739/0001213900-25-099647/S-1,"...discussed under Our Sponsor below; Nukkleus Defense Technologies, Inc., a Nevada corporation, which is a wholly-owned... Shalom has been the Chief Executive Officer and a director of Kochav Defense Acquisition Corp. (NASDAQ: KCHVU), a SPAC that...","Thu, 16 Oct 2025 21:22:32 GMT"
Faces Legal Challenges Amid Rare-Earth Merger Buzz :: SentimentTrading - Stay updated with the...,https://sentiment-trading.com/articles/blackboxstocks-inc.-faces-legal-challenges-amid-rare-earth-merger-buzz/,...securing a longterm supply chain for rare earths that are increasingly vital to U.S. defense and cleantechnology industries. The markets positive reactionevidenced by gains in other rareearth stocks such as USA Rare Earth Inc. (NASDAQ: USAR)...,"Thu, 16 Oct 2025 20:56:22 GMT"
VIAVI Closes Acquisition of Spirent Communications plcs High-Speed Ethernet...,https://www.pressreleasepoint.com/viavi-closes-acquisition-spirent-communications-plcs-high-speed-ethernet-network-security-and,"...assurance solutions for telecommunications, cloud, enterprises, first responders, military, aerospace and railway. VIAVI is also a leader in light management technologies for 3D sensing, anti-counterfeiting, consumer electronics, industrial...","Thu, 16 Oct 2025 20:29:41 GMT"
Kurdish-led force and Syrian government reach agreement in principle on military merger,https://www.byteseu.com/1456968/,"...Defense Ministry.He added that they have formed a committee that will work with the defense minister and other military ... military will receive good posts at the Defense Ministry and army command.Over more than a decade, the SDF gained military...","Thu, 16 Oct 2025 20:26:12 GMT"
Molex's Strategic Acquisition Boosts Aerospace and Defense Capabilities,https://investorshangout.com/molexs-strategic-acquisition-boosts-aerospace-and-defense-capabilities-425270-/,"...bolster its position in the aerospace and defense industries by announcing an agreement to acquire Smiths Interconnect. This ... opportunity present within the aerospace and defense sector, which is valued at approximately $5 billion, while also serving...","Thu, 16 Oct 2025 18:56:35 GMT"
"...Agreement to Acquire Smiths Interconnect, Enhancing its Position in Aerospace and Defense",https://qubemark.com/molex-announces-agreement-to-acquire-smiths-interconnect--enhancing-its-position-in-aerospace-and-defense,"...mission-critical components to the $5B aerospace and defense sector, as well as semiconductor test, industrial and medical ... reinforce our commitment to the aerospace and defense market with the acquisition of Smiths Interconnect,"" said Joe...","Thu, 16 Oct 2025 18:15:37 GMT"
First American Uranium Expands into Quebec with Strategic Acquisition,https://www.tipranks.com/news/company-announcements/first-american-uranium-expands-into-quebec-with-strategic-acquisition-2,"The move is expected to enhance the companys exploration portfolio, regional presence, and growth pipeline, potentially contributing to U.S. defense and energy security initiatives.Sparks Take on TSE:URM StockAnalyst, TSE:URM is a...","Thu, 16 Oct 2025 17:03:50 GMT"
"Amid shifting priorities, transparency is key says Army acquisition head",https://breakingdefense.com/2025/10/amid-shifting-priorities-transparency-is-key-says-army-acquisition-head/,"Brent Ingraham told Breaking Defense that the services ongoing Transformation in Contact exercises will help ... the head of acquisition told Breaking Defense. But, he added, amid these changes its vital the service is transparent with...","Thu, 16 Oct 2025 16:20:00 GMT"
Unison Strengthens Tube Forming Portfolio with PHI Acquisition - IndMacDig,https://industrialmachinerydigest.com/fabrication/tube-pipe/unison-strengthens-tube-forming-portfolio-with-phi-hydraulics-acquisition/,"PHI serves a wide range of industries, including aerospace & aviation, automotive, electronics & semiconductors, medical equipment, military & defense, plastics, rubber, and composites, power generation & nuclear, shipbuilding and steel...","Thu, 16 Oct 2025 16:09:39 GMT"
Piper Sandler Advises EverArc on its Acquisition of Perimeter Solutions,https://www.businesswire.com/news/home/20210616005661/en/Piper-Sandler-Advises-EverArc-on-its-Acquisition-of-Perimeter-Solutions,"...products along with services and pre-treatment solutions for managing wildland, military, industrial and municipal fires. The Oil Additives business produces high quality phosphorous pentasulfide (""P2S5"") utilized in the preparation of zinc...","Thu, 16 Oct 2025 15:01:03 GMT"
...5025006710 | Acquisition Of Fluorine-free Foam Foam (f3) With Military Certification...,https://licitacoes.dgmarket.com/tenders/np-notice.do?keywords=&noticeId=99762381,"CHEMZY TECNOLOGIA QUIMICA E BIOQUIMICA, LDA CHEMZY TECNOLOGIA QUIMICA E BIOQUIMICA, LDA, De Smalle Zijde 20A, PRT, 212313516, jeroenmoot@bochane.nl","Thu, 16 Oct 2025 14:51:01 GMT"
4025021567/da/z0008/2025-acquisition Of Services To Support Educational Action For The Military...,https://licitacoes.dgmarket.com/tenders/np-notice.do?keywords=&noticeId=99762707,4025021567/Da/Z0008/2025-Acquisition Of Services To Support Educational Action For The Military College,"Thu, 16 Oct 2025 14:10:01 GMT"
...American Uranium Inc. Completes Acquisition of Rare Earth Elements Niobium Properties in the...,https://www.unitedkingdomglobedispatch.com/article/858687203-first-american-uranium-inc-completes-acquisition-of-rare-earth-elements-niobium-properties-in-the-grenville-province-quebec,"Niobium and rare earth elements are critical for applications in defense and aerospace, including jet engine superalloys ... U.S Department of Energy, Department of Defense, and Export-Import Bank of the United States (EXIM). These opportunities...","Thu, 16 Oct 2025 13:32:25 GMT"
NUBURU Restores NYSE Compliance and Strengthens Defense Transformation With Its Acquisition Plan Underway,http://www.businesswire.com/news/home/20251016761389/en/NUBURU-Restores-NYSE-Compliance-and-Strengthens-Defense-Transformation-With-Its-Acquisition-Plan-Underway/?feedref=JjAwJuNHiystnCoBq_hl-Rc4vIAVcHHkbDcwJimU8QtrtlakeQ9hNboBqTAWIjTge3KWq9s9jif-UkBjBsFRyYAbRTSLTc1mgvhPlnaBA55M-oupQnbXnhKsYk8RmHF_kAy2gZikaX3QWV6xOvgFlA==,"CENTENNIAL, Colo.--(BUSINESS WIRE)--NUBURU, Inc. (NYSE American: BURU) (NUBURU or the Company), a pioneer in next-generation blue-laser defense and advanced manufacturing technologies, today reaffirmed that it remains in full compliance with NYSE American regulatory disclosure requirements. This statement follows the resolution of a technical communication timing issue earlier this week, which was related to the coordination of press release dissemination with the Exchange. The Company rece","Thu, 16 Oct 2025 11:00:00 UT"
